Query_ID,N_Value,M_Value,Iteration_Number,Success_Probability,Confidence_Threshold,Stopping_Iteration,Stopped
Q0103,500,22,1,0.3509,0.9,3,No
Q0103,500,22,2,0.7581,0.9,3,No
Q0103,500,22,3,0.9917,0.9,3,Yes
Q0104,500,43,1,0.6067,0.9,2,No
Q0104,500,43,2,0.9932,0.9,2,Yes
Q0105,500,34,1,0.5061,0.9,2,No
Q0105,500,34,2,0.938,0.9,2,Yes
Q0106,500,48,1,0.657,0.9,2,No
Q0106,500,48,2,1.0,0.9,2,Yes
Q0107,500,15,1,0.2488,0.9,4,No
Q0107,500,15,2,0.5846,0.9,4,No
Q0107,500,15,3,0.881,0.9,4,No
Q0107,500,15,4,1.0,0.9,4,Yes
Q0108,500,23,1,0.3648,0.9,3,No
Q0108,500,23,2,0.7785,0.9,3,No
Q0108,500,23,3,0.9967,0.9,3,Yes
Q0109,500,7,1,0.1213,0.9,5,No
Q0109,500,7,2,0.3123,0.9,5,No
Q0109,500,7,3,0.5447,0.9,5,No
Q0109,500,7,4,0.7673,0.9,5,No
Q0109,500,7,5,0.9308,0.9,5,Yes
Q0110,500,11,1,0.1866,0.9,4,No
Q0110,500,11,2,0.459,0.9,4,No
Q0110,500,11,3,0.7456,0.9,4,No
Q0110,500,11,4,0.9476,0.9,4,Yes
Q0111,500,10,1,0.1705,0.9,4,No
Q0111,500,10,2,0.4244,0.9,4,No
Q0111,500,10,3,0.7019,0.9,4,No
Q0111,500,10,4,0.9162,0.9,4,Yes
Q0112,500,10,1,0.1705,0.9,4,No
Q0112,500,10,2,0.4244,0.9,4,No
Q0112,500,10,3,0.7019,0.9,4,No
Q0112,500,10,4,0.9162,0.9,4,Yes
Q0113,500,6,1,0.1046,0.9,6,No
Q0113,500,6,2,0.2722,0.9,6,No
Q0113,500,6,3,0.483,0.9,6,No
Q0113,500,6,4,0.697,0.9,6,No
Q0113,500,6,5,0.8737,0.9,6,No
Q0113,500,6,6,0.9794,0.9,6,Yes
Q0114,500,4,1,0.0705,0.9,7,No
Q0114,500,4,2,0.1875,0.9,7,No
Q0114,500,4,3,0.3442,0.9,7,No
Q0114,500,4,4,0.5207,0.9,7,No
Q0114,500,4,5,0.6945,0.9,7,No
Q0114,500,4,6,0.8437,0.9,7,No
Q0114,500,4,7,0.9492,0.9,7,Yes
Q0115,500,3,1,0.0531,0.9,8,No
Q0115,500,3,2,0.1429,0.9,8,No
Q0115,500,3,3,0.2668,0.9,8,No
Q0115,500,3,4,0.4129,0.9,8,No
Q0115,500,3,5,0.5673,0.9,8,No
Q0115,500,3,6,0.7153,0.9,8,No
Q0115,500,3,7,0.8428,0.9,8,No
Q0115,500,3,8,0.9375,0.9,8,Yes
Q0116,500,10,1,0.1705,0.9,4,No
Q0116,500,10,2,0.4244,0.9,4,No
Q0116,500,10,3,0.7019,0.9,4,No
Q0116,500,10,4,0.9162,0.9,4,Yes
Q0117,500,4,1,0.0705,0.9,7,No
Q0117,500,4,2,0.1875,0.9,7,No
Q0117,500,4,3,0.3442,0.9,7,No
Q0117,500,4,4,0.5207,0.9,7,No
Q0117,500,4,5,0.6945,0.9,7,No
Q0117,500,4,6,0.8437,0.9,7,No
Q0117,500,4,7,0.9492,0.9,7,Yes
Q0118,500,11,1,0.1866,0.9,4,No
Q0118,500,11,2,0.459,0.9,4,No
Q0118,500,11,3,0.7456,0.9,4,No
Q0118,500,11,4,0.9476,0.9,4,Yes
Q0119,500,2,1,0.0356,0.9,10,No
Q0119,500,2,2,0.0968,0.9,10,No
Q0119,500,2,3,0.1838,0.9,10,No
Q0119,500,2,4,0.2908,0.9,10,No
Q0119,500,2,5,0.4112,0.9,10,No
Q0119,500,2,6,0.5373,0.9,10,No
Q0119,500,2,7,0.661,0.9,10,No
Q0119,500,2,8,0.7744,0.9,10,No
Q0119,500,2,9,0.8704,0.9,10,No
Q0119,500,2,10,0.9427,0.9,10,Yes
Q0120,500,3,1,0.0531,0.9,8,No
Q0120,500,3,2,0.1429,0.9,8,No
Q0120,500,3,3,0.2668,0.9,8,No
Q0120,500,3,4,0.4129,0.9,8,No
Q0120,500,3,5,0.5673,0.9,8,No
Q0120,500,3,6,0.7153,0.9,8,No
Q0120,500,3,7,0.8428,0.9,8,No
Q0120,500,3,8,0.9375,0.9,8,Yes
Q0121,500,1,1,0.0179,0.9,14,No
Q0121,500,1,2,0.0492,0.9,14,No
Q0121,500,1,3,0.0949,0.9,14,No
Q0121,500,1,4,0.1535,0.9,14,No
Q0121,500,1,5,0.2232,0.9,14,No
Q0121,500,1,6,0.3018,0.9,14,No
Q0121,500,1,7,0.3866,0.9,14,No
Q0121,500,1,8,0.4751,0.9,14,No
Q0121,500,1,9,0.5644,0.9,14,No
Q0121,500,1,10,0.6516,0.9,14,No
Q0121,500,1,11,0.734,0.9,14,No
Q0121,500,1,12,0.8089,0.9,14,No
Q0121,500,1,13,0.874,0.9,14,No
Q0121,500,1,14,0.9271,0.9,14,Yes
Q0122,500,29,1,0.4444,0.9,3,No
Q0122,500,29,2,0.8794,0.9,3,No
Q0122,500,29,3,0.9827,0.9,3,Yes
Q0123,500,1,1,0.0179,0.9,14,No
Q0123,500,1,2,0.0492,0.9,14,No
Q0123,500,1,3,0.0949,0.9,14,No
Q0123,500,1,4,0.1535,0.9,14,No
Q0123,500,1,5,0.2232,0.9,14,No
Q0123,500,1,6,0.3018,0.9,14,No
Q0123,500,1,7,0.3866,0.9,14,No
Q0123,500,1,8,0.4751,0.9,14,No
Q0123,500,1,9,0.5644,0.9,14,No
Q0123,500,1,10,0.6516,0.9,14,No
Q0123,500,1,11,0.734,0.9,14,No
Q0123,500,1,12,0.8089,0.9,14,No
Q0123,500,1,13,0.874,0.9,14,No
Q0123,500,1,14,0.9271,0.9,14,Yes
Q0124,500,13,1,0.2181,0.9,4,No
Q0124,500,13,2,0.5244,0.9,4,No
Q0124,500,13,3,0.8208,0.9,4,No
Q0124,500,13,4,0.9872,0.9,4,Yes
Q0125,500,1,1,0.0179,0.9,14,No
Q0125,500,1,2,0.0492,0.9,14,No
Q0125,500,1,3,0.0949,0.9,14,No
Q0125,500,1,4,0.1535,0.9,14,No
Q0125,500,1,5,0.2232,0.9,14,No
Q0125,500,1,6,0.3018,0.9,14,No
Q0125,500,1,7,0.3866,0.9,14,No
Q0125,500,1,8,0.4751,0.9,14,No
Q0125,500,1,9,0.5644,0.9,14,No
Q0125,500,1,10,0.6516,0.9,14,No
Q0125,500,1,11,0.734,0.9,14,No
Q0125,500,1,12,0.8089,0.9,14,No
Q0125,500,1,13,0.874,0.9,14,No
Q0125,500,1,14,0.9271,0.9,14,Yes
Q0126,500,1,1,0.0179,0.9,14,No
Q0126,500,1,2,0.0492,0.9,14,No
Q0126,500,1,3,0.0949,0.9,14,No
Q0126,500,1,4,0.1535,0.9,14,No
Q0126,500,1,5,0.2232,0.9,14,No
Q0126,500,1,6,0.3018,0.9,14,No
Q0126,500,1,7,0.3866,0.9,14,No
Q0126,500,1,8,0.4751,0.9,14,No
Q0126,500,1,9,0.5644,0.9,14,No
Q0126,500,1,10,0.6516,0.9,14,No
Q0126,500,1,11,0.734,0.9,14,No
Q0126,500,1,12,0.8089,0.9,14,No
Q0126,500,1,13,0.874,0.9,14,No
Q0126,500,1,14,0.9271,0.9,14,Yes
Q0127,500,45,1,0.6273,0.9,2,No
Q0127,500,45,2,0.9978,0.9,2,Yes
Q0128,500,50,1,0.676,0.9,2,No
Q0128,500,50,2,0.9986,0.9,2,Yes
Q0129,500,50,1,0.676,0.9,2,No
Q0129,500,50,2,0.9986,0.9,2,Yes
Q0130,500,50,1,0.676,0.9,2,No
Q0130,500,50,2,0.9986,0.9,2,Yes
Q0131,500,14,1,0.2335,0.9,4,No
Q0131,500,14,2,0.5551,0.9,4,No
Q0131,500,14,3,0.8527,0.9,4,No
Q0131,500,14,4,0.9967,0.9,4,Yes
Q0132,500,16,1,0.2639,0.9,3,No
Q0132,500,16,2,0.6129,0.9,3,No
Q0132,500,16,3,0.9059,0.9,3,Yes
Q0133,500,6,1,0.1046,0.9,6,No
Q0133,500,6,2,0.2722,0.9,6,No
Q0133,500,6,3,0.483,0.9,6,No
Q0133,500,6,4,0.697,0.9,6,No
Q0133,500,6,5,0.8737,0.9,6,No
Q0133,500,6,6,0.9794,0.9,6,Yes
Q0134,500,33,1,0.4941,0.9,2,No
Q0134,500,33,2,0.928,0.9,2,Yes
Q0135,500,13,1,0.2181,0.9,4,No
Q0135,500,13,2,0.5244,0.9,4,No
Q0135,500,13,3,0.8208,0.9,4,No
Q0135,500,13,4,0.9872,0.9,4,Yes
Q0136,500,34,1,0.5061,0.9,2,No
Q0136,500,34,2,0.938,0.9,2,Yes
Q0137,500,4,1,0.0705,0.9,7,No
Q0137,500,4,2,0.1875,0.9,7,No
Q0137,500,4,3,0.3442,0.9,7,No
Q0137,500,4,4,0.5207,0.9,7,No
Q0137,500,4,5,0.6945,0.9,7,No
Q0137,500,4,6,0.8437,0.9,7,No
Q0137,500,4,7,0.9492,0.9,7,Yes
Q0138,500,9,1,0.1543,0.9,5,No
Q0138,500,9,2,0.3884,0.9,5,No
Q0138,500,9,3,0.654,0.9,5,No
Q0138,500,9,4,0.8761,0.9,5,No
Q0138,500,9,5,0.9918,0.9,5,Yes
Q0139,500,4,1,0.0705,0.9,7,No
Q0139,500,4,2,0.1875,0.9,7,No
Q0139,500,4,3,0.3442,0.9,7,No
Q0139,500,4,4,0.5207,0.9,7,No
Q0139,500,4,5,0.6945,0.9,7,No
Q0139,500,4,6,0.8437,0.9,7,No
Q0139,500,4,7,0.9492,0.9,7,Yes
Q0140,500,10,1,0.1705,0.9,4,No
Q0140,500,10,2,0.4244,0.9,4,No
Q0140,500,10,3,0.7019,0.9,4,No
Q0140,500,10,4,0.9162,0.9,4,Yes
Q0141,500,6,1,0.1046,0.9,6,No
Q0141,500,6,2,0.2722,0.9,6,No
Q0141,500,6,3,0.483,0.9,6,No
Q0141,500,6,4,0.697,0.9,6,No
Q0141,500,6,5,0.8737,0.9,6,No
Q0141,500,6,6,0.9794,0.9,6,Yes
Q0142,500,9,1,0.1543,0.9,5,No
Q0142,500,9,2,0.3884,0.9,5,No
Q0142,500,9,3,0.654,0.9,5,No
Q0142,500,9,4,0.8761,0.9,5,No
Q0142,500,9,5,0.9918,0.9,5,Yes
Q0143,500,3,1,0.0531,0.9,8,No
Q0143,500,3,2,0.1429,0.9,8,No
Q0143,500,3,3,0.2668,0.9,8,No
Q0143,500,3,4,0.4129,0.9,8,No
Q0143,500,3,5,0.5673,0.9,8,No
Q0143,500,3,6,0.7153,0.9,8,No
Q0143,500,3,7,0.8428,0.9,8,No
Q0143,500,3,8,0.9375,0.9,8,Yes
Q0144,500,3,1,0.0531,0.9,8,No
Q0144,500,3,2,0.1429,0.9,8,No
Q0144,500,3,3,0.2668,0.9,8,No
Q0144,500,3,4,0.4129,0.9,8,No
Q0144,500,3,5,0.5673,0.9,8,No
Q0144,500,3,6,0.7153,0.9,8,No
Q0144,500,3,7,0.8428,0.9,8,No
Q0144,500,3,8,0.9375,0.9,8,Yes
Q0145,500,16,1,0.2639,0.9,3,No
Q0145,500,16,2,0.6129,0.9,3,No
Q0145,500,16,3,0.9059,0.9,3,Yes
Q0146,500,50,1,0.676,0.9,2,No
Q0146,500,50,2,0.9986,0.9,2,Yes
Q0147,500,32,1,0.4819,0.9,2,No
Q0147,500,32,2,0.9171,0.9,2,Yes
Q0148,500,41,1,0.5854,0.9,2,No
Q0148,500,41,2,0.986,0.9,2,Yes
Q0149,500,8,1,0.1379,0.9,5,No
Q0149,500,8,2,0.3511,0.9,5,No
Q0149,500,8,3,0.6017,0.9,5,No
Q0149,500,8,4,0.8267,0.9,5,No
Q0149,500,8,5,0.9695,0.9,5,Yes
Q0150,500,13,1,0.2181,0.9,4,No
Q0150,500,13,2,0.5244,0.9,4,No
Q0150,500,13,3,0.8208,0.9,4,No
Q0150,500,13,4,0.9872,0.9,4,Yes
Q0151,500,1,1,0.0179,0.9,14,No
Q0151,500,1,2,0.0492,0.9,14,No
Q0151,500,1,3,0.0949,0.9,14,No
Q0151,500,1,4,0.1535,0.9,14,No
Q0151,500,1,5,0.2232,0.9,14,No
Q0151,500,1,6,0.3018,0.9,14,No
Q0151,500,1,7,0.3866,0.9,14,No
Q0151,500,1,8,0.4751,0.9,14,No
Q0151,500,1,9,0.5644,0.9,14,No
Q0151,500,1,10,0.6516,0.9,14,No
Q0151,500,1,11,0.734,0.9,14,No
Q0151,500,1,12,0.8089,0.9,14,No
Q0151,500,1,13,0.874,0.9,14,No
Q0151,500,1,14,0.9271,0.9,14,Yes
Q0152,500,3,1,0.0531,0.9,8,No
Q0152,500,3,2,0.1429,0.9,8,No
Q0152,500,3,3,0.2668,0.9,8,No
Q0152,500,3,4,0.4129,0.9,8,No
Q0152,500,3,5,0.5673,0.9,8,No
Q0152,500,3,6,0.7153,0.9,8,No
Q0152,500,3,7,0.8428,0.9,8,No
Q0152,500,3,8,0.9375,0.9,8,Yes
Q0153,500,4,1,0.0705,0.9,7,No
Q0153,500,4,2,0.1875,0.9,7,No
Q0153,500,4,3,0.3442,0.9,7,No
Q0153,500,4,4,0.5207,0.9,7,No
Q0153,500,4,5,0.6945,0.9,7,No
Q0153,500,4,6,0.8437,0.9,7,No
Q0153,500,4,7,0.9492,0.9,7,Yes
Q0154,500,1,1,0.0179,0.9,14,No
Q0154,500,1,2,0.0492,0.9,14,No
Q0154,500,1,3,0.0949,0.9,14,No
Q0154,500,1,4,0.1535,0.9,14,No
Q0154,500,1,5,0.2232,0.9,14,No
Q0154,500,1,6,0.3018,0.9,14,No
Q0154,500,1,7,0.3866,0.9,14,No
Q0154,500,1,8,0.4751,0.9,14,No
Q0154,500,1,9,0.5644,0.9,14,No
Q0154,500,1,10,0.6516,0.9,14,No
Q0154,500,1,11,0.734,0.9,14,No
Q0154,500,1,12,0.8089,0.9,14,No
Q0154,500,1,13,0.874,0.9,14,No
Q0154,500,1,14,0.9271,0.9,14,Yes
Q0155,500,3,1,0.0531,0.9,8,No
Q0155,500,3,2,0.1429,0.9,8,No
Q0155,500,3,3,0.2668,0.9,8,No
Q0155,500,3,4,0.4129,0.9,8,No
Q0155,500,3,5,0.5673,0.9,8,No
Q0155,500,3,6,0.7153,0.9,8,No
Q0155,500,3,7,0.8428,0.9,8,No
Q0155,500,3,8,0.9375,0.9,8,Yes
Q0156,500,3,1,0.0531,0.9,8,No
Q0156,500,3,2,0.1429,0.9,8,No
Q0156,500,3,3,0.2668,0.9,8,No
Q0156,500,3,4,0.4129,0.9,8,No
Q0156,500,3,5,0.5673,0.9,8,No
Q0156,500,3,6,0.7153,0.9,8,No
Q0156,500,3,7,0.8428,0.9,8,No
Q0156,500,3,8,0.9375,0.9,8,Yes
Q0157,500,5,1,0.0876,0.9,6,No
Q0157,500,5,2,0.2306,0.9,6,No
Q0157,500,5,3,0.4162,0.9,6,No
Q0157,500,5,4,0.6151,0.9,6,No
Q0157,500,5,5,0.7957,0.9,6,No
Q0157,500,5,6,0.9296,0.9,6,Yes
Q0158,500,9,1,0.1543,0.9,5,No
Q0158,500,9,2,0.3884,0.9,5,No
Q0158,500,9,3,0.654,0.9,5,No
Q0158,500,9,4,0.8761,0.9,5,No
Q0158,500,9,5,0.9918,0.9,5,Yes
Q0159,500,7,1,0.1213,0.9,5,No
Q0159,500,7,2,0.3123,0.9,5,No
Q0159,500,7,3,0.5447,0.9,5,No
Q0159,500,7,4,0.7673,0.9,5,No
Q0159,500,7,5,0.9308,0.9,5,Yes
Q0160,500,9,1,0.1543,0.9,5,No
Q0160,500,9,2,0.3884,0.9,5,No
Q0160,500,9,3,0.654,0.9,5,No
Q0160,500,9,4,0.8761,0.9,5,No
Q0160,500,9,5,0.9918,0.9,5,Yes
Q0161,500,2,1,0.0356,0.9,10,No
Q0161,500,2,2,0.0968,0.9,10,No
Q0161,500,2,3,0.1838,0.9,10,No
Q0161,500,2,4,0.2908,0.9,10,No
Q0161,500,2,5,0.4112,0.9,10,No
Q0161,500,2,6,0.5373,0.9,10,No
Q0161,500,2,7,0.661,0.9,10,No
Q0161,500,2,8,0.7744,0.9,10,No
Q0161,500,2,9,0.8704,0.9,10,No
Q0161,500,2,10,0.9427,0.9,10,Yes
Q0162,500,4,1,0.0705,0.9,7,No
Q0162,500,4,2,0.1875,0.9,7,No
Q0162,500,4,3,0.3442,0.9,7,No
Q0162,500,4,4,0.5207,0.9,7,No
Q0162,500,4,5,0.6945,0.9,7,No
Q0162,500,4,6,0.8437,0.9,7,No
Q0162,500,4,7,0.9492,0.9,7,Yes
Q0163,500,6,1,0.1046,0.9,6,No
Q0163,500,6,2,0.2722,0.9,6,No
Q0163,500,6,3,0.483,0.9,6,No
Q0163,500,6,4,0.697,0.9,6,No
Q0163,500,6,5,0.8737,0.9,6,No
Q0163,500,6,6,0.9794,0.9,6,Yes
Q0164,500,9,1,0.1543,0.9,5,No
Q0164,500,9,2,0.3884,0.9,5,No
Q0164,500,9,3,0.654,0.9,5,No
Q0164,500,9,4,0.8761,0.9,5,No
Q0164,500,9,5,0.9918,0.9,5,Yes
Q0165,500,6,1,0.1046,0.9,6,No
Q0165,500,6,2,0.2722,0.9,6,No
Q0165,500,6,3,0.483,0.9,6,No
Q0165,500,6,4,0.697,0.9,6,No
Q0165,500,6,5,0.8737,0.9,6,No
Q0165,500,6,6,0.9794,0.9,6,Yes
Q0166,500,6,1,0.1046,0.9,6,No
Q0166,500,6,2,0.2722,0.9,6,No
Q0166,500,6,3,0.483,0.9,6,No
Q0166,500,6,4,0.697,0.9,6,No
Q0166,500,6,5,0.8737,0.9,6,No
Q0166,500,6,6,0.9794,0.9,6,Yes
Q0167,500,3,1,0.0531,0.9,8,No
Q0167,500,3,2,0.1429,0.9,8,No
Q0167,500,3,3,0.2668,0.9,8,No
Q0167,500,3,4,0.4129,0.9,8,No
Q0167,500,3,5,0.5673,0.9,8,No
Q0167,500,3,6,0.7153,0.9,8,No
Q0167,500,3,7,0.8428,0.9,8,No
Q0167,500,3,8,0.9375,0.9,8,Yes
Q0168,500,4,1,0.0705,0.9,7,No
Q0168,500,4,2,0.1875,0.9,7,No
Q0168,500,4,3,0.3442,0.9,7,No
Q0168,500,4,4,0.5207,0.9,7,No
Q0168,500,4,5,0.6945,0.9,7,No
Q0168,500,4,6,0.8437,0.9,7,No
Q0168,500,4,7,0.9492,0.9,7,Yes
Q0169,500,16,1,0.2639,0.9,3,No
Q0169,500,16,2,0.6129,0.9,3,No
Q0169,500,16,3,0.9059,0.9,3,Yes
Q0170,500,50,1,0.676,0.9,2,No
Q0170,500,50,2,0.9986,0.9,2,Yes
Q0171,500,31,1,0.4696,0.9,2,No
Q0171,500,31,2,0.9054,0.9,2,Yes
Q0172,500,7,1,0.1213,0.9,5,No
Q0172,500,7,2,0.3123,0.9,5,No
Q0172,500,7,3,0.5447,0.9,5,No
Q0172,500,7,4,0.7673,0.9,5,No
Q0172,500,7,5,0.9308,0.9,5,Yes
Q0173,500,10,1,0.1705,0.9,4,No
Q0173,500,10,2,0.4244,0.9,4,No
Q0173,500,10,3,0.7019,0.9,4,No
Q0173,500,10,4,0.9162,0.9,4,Yes
Q0174,500,14,1,0.2335,0.9,4,No
Q0174,500,14,2,0.5551,0.9,4,No
Q0174,500,14,3,0.8527,0.9,4,No
Q0174,500,14,4,0.9967,0.9,4,Yes
Q0175,500,16,1,0.2639,0.9,3,No
Q0175,500,16,2,0.6129,0.9,3,No
Q0175,500,16,3,0.9059,0.9,3,Yes
Q0176,500,50,1,0.676,0.9,2,No
Q0176,500,50,2,0.9986,0.9,2,Yes
Q0177,500,43,1,0.6067,0.9,2,No
Q0177,500,43,2,0.9932,0.9,2,Yes
Q0178,500,50,1,0.676,0.9,2,No
Q0178,500,50,2,0.9986,0.9,2,Yes
Q0179,500,11,1,0.1866,0.9,4,No
Q0179,500,11,2,0.459,0.9,4,No
Q0179,500,11,3,0.7456,0.9,4,No
Q0179,500,11,4,0.9476,0.9,4,Yes
Q0180,500,22,1,0.3509,0.9,3,No
Q0180,500,22,2,0.7581,0.9,3,No
Q0180,500,22,3,0.9917,0.9,3,Yes
Q0181,500,50,1,0.676,0.9,2,No
Q0181,500,50,2,0.9986,0.9,2,Yes
Q0182,500,50,1,0.676,0.9,2,No
Q0182,500,50,2,0.9986,0.9,2,Yes
Q0183,500,50,1,0.676,0.9,2,No
Q0183,500,50,2,0.9986,0.9,2,Yes
Q0184,500,50,1,0.676,0.9,2,No
Q0184,500,50,2,0.9986,0.9,2,Yes
Q0185,500,50,1,0.676,0.9,2,No
Q0185,500,50,2,0.9986,0.9,2,Yes
Q0186,500,47,1,0.6472,0.9,2,No
Q0186,500,47,2,0.9998,0.9,2,Yes
Q0187,500,42,1,0.5961,0.9,2,No
Q0187,500,42,2,0.9899,0.9,2,Yes
Q0188,500,50,1,0.676,0.9,2,No
Q0188,500,50,2,0.9986,0.9,2,Yes
Q0189,500,50,1,0.676,0.9,2,No
Q0189,500,50,2,0.9986,0.9,2,Yes
Q0190,500,50,1,0.676,0.9,2,No
Q0190,500,50,2,0.9986,0.9,2,Yes
Q0191,500,29,1,0.4444,0.9,3,No
Q0191,500,29,2,0.8794,0.9,3,No
Q0191,500,29,3,0.9827,0.9,3,Yes
Q0192,500,27,1,0.4185,0.9,3,No
Q0192,500,27,2,0.8497,0.9,3,No
Q0192,500,27,3,0.995,0.9,3,Yes
Q0193,500,10,1,0.1705,0.9,4,No
Q0193,500,10,2,0.4244,0.9,4,No
Q0193,500,10,3,0.7019,0.9,4,No
Q0193,500,10,4,0.9162,0.9,4,Yes
Q0194,500,34,1,0.5061,0.9,2,No
Q0194,500,34,2,0.938,0.9,2,Yes
Q0195,500,7,1,0.1213,0.9,5,No
Q0195,500,7,2,0.3123,0.9,5,No
Q0195,500,7,3,0.5447,0.9,5,No
Q0195,500,7,4,0.7673,0.9,5,No
Q0195,500,7,5,0.9308,0.9,5,Yes
Q0196,500,14,1,0.2335,0.9,4,No
Q0196,500,14,2,0.5551,0.9,4,No
Q0196,500,14,3,0.8527,0.9,4,No
Q0196,500,14,4,0.9967,0.9,4,Yes
Q0197,500,1,1,0.0179,0.9,14,No
Q0197,500,1,2,0.0492,0.9,14,No
Q0197,500,1,3,0.0949,0.9,14,No
Q0197,500,1,4,0.1535,0.9,14,No
Q0197,500,1,5,0.2232,0.9,14,No
Q0197,500,1,6,0.3018,0.9,14,No
Q0197,500,1,7,0.3866,0.9,14,No
Q0197,500,1,8,0.4751,0.9,14,No
Q0197,500,1,9,0.5644,0.9,14,No
Q0197,500,1,10,0.6516,0.9,14,No
Q0197,500,1,11,0.734,0.9,14,No
Q0197,500,1,12,0.8089,0.9,14,No
Q0197,500,1,13,0.874,0.9,14,No
Q0197,500,1,14,0.9271,0.9,14,Yes
Q0198,500,2,1,0.0356,0.9,10,No
Q0198,500,2,2,0.0968,0.9,10,No
Q0198,500,2,3,0.1838,0.9,10,No
Q0198,500,2,4,0.2908,0.9,10,No
Q0198,500,2,5,0.4112,0.9,10,No
Q0198,500,2,6,0.5373,0.9,10,No
Q0198,500,2,7,0.661,0.9,10,No
Q0198,500,2,8,0.7744,0.9,10,No
Q0198,500,2,9,0.8704,0.9,10,No
Q0198,500,2,10,0.9427,0.9,10,Yes
Q0199,500,1,1,0.0179,0.9,14,No
Q0199,500,1,2,0.0492,0.9,14,No
Q0199,500,1,3,0.0949,0.9,14,No
Q0199,500,1,4,0.1535,0.9,14,No
Q0199,500,1,5,0.2232,0.9,14,No
Q0199,500,1,6,0.3018,0.9,14,No
Q0199,500,1,7,0.3866,0.9,14,No
Q0199,500,1,8,0.4751,0.9,14,No
Q0199,500,1,9,0.5644,0.9,14,No
Q0199,500,1,10,0.6516,0.9,14,No
Q0199,500,1,11,0.734,0.9,14,No
Q0199,500,1,12,0.8089,0.9,14,No
Q0199,500,1,13,0.874,0.9,14,No
Q0199,500,1,14,0.9271,0.9,14,Yes
Q0200,500,3,1,0.0531,0.9,8,No
Q0200,500,3,2,0.1429,0.9,8,No
Q0200,500,3,3,0.2668,0.9,8,No
Q0200,500,3,4,0.4129,0.9,8,No
Q0200,500,3,5,0.5673,0.9,8,No
Q0200,500,3,6,0.7153,0.9,8,No
Q0200,500,3,7,0.8428,0.9,8,No
Q0200,500,3,8,0.9375,0.9,8,Yes
Q0201,500,1,1,0.0179,0.9,14,No
Q0201,500,1,2,0.0492,0.9,14,No
Q0201,500,1,3,0.0949,0.9,14,No
Q0201,500,1,4,0.1535,0.9,14,No
Q0201,500,1,5,0.2232,0.9,14,No
Q0201,500,1,6,0.3018,0.9,14,No
Q0201,500,1,7,0.3866,0.9,14,No
Q0201,500,1,8,0.4751,0.9,14,No
Q0201,500,1,9,0.5644,0.9,14,No
Q0201,500,1,10,0.6516,0.9,14,No
Q0201,500,1,11,0.734,0.9,14,No
Q0201,500,1,12,0.8089,0.9,14,No
Q0201,500,1,13,0.874,0.9,14,No
Q0201,500,1,14,0.9271,0.9,14,Yes
Q0202,500,3,1,0.0531,0.9,8,No
Q0202,500,3,2,0.1429,0.9,8,No
Q0202,500,3,3,0.2668,0.9,8,No
Q0202,500,3,4,0.4129,0.9,8,No
Q0202,500,3,5,0.5673,0.9,8,No
Q0202,500,3,6,0.7153,0.9,8,No
Q0202,500,3,7,0.8428,0.9,8,No
Q0202,500,3,8,0.9375,0.9,8,Yes
Q0203,500,1,1,0.0179,0.9,14,No
Q0203,500,1,2,0.0492,0.9,14,No
Q0203,500,1,3,0.0949,0.9,14,No
Q0203,500,1,4,0.1535,0.9,14,No
Q0203,500,1,5,0.2232,0.9,14,No
Q0203,500,1,6,0.3018,0.9,14,No
Q0203,500,1,7,0.3866,0.9,14,No
Q0203,500,1,8,0.4751,0.9,14,No
Q0203,500,1,9,0.5644,0.9,14,No
Q0203,500,1,10,0.6516,0.9,14,No
Q0203,500,1,11,0.734,0.9,14,No
Q0203,500,1,12,0.8089,0.9,14,No
Q0203,500,1,13,0.874,0.9,14,No
Q0203,500,1,14,0.9271,0.9,14,Yes
Q0204,500,1,1,0.0179,0.9,14,No
Q0204,500,1,2,0.0492,0.9,14,No
Q0204,500,1,3,0.0949,0.9,14,No
Q0204,500,1,4,0.1535,0.9,14,No
Q0204,500,1,5,0.2232,0.9,14,No
Q0204,500,1,6,0.3018,0.9,14,No
Q0204,500,1,7,0.3866,0.9,14,No
Q0204,500,1,8,0.4751,0.9,14,No
Q0204,500,1,9,0.5644,0.9,14,No
Q0204,500,1,10,0.6516,0.9,14,No
Q0204,500,1,11,0.734,0.9,14,No
Q0204,500,1,12,0.8089,0.9,14,No
Q0204,500,1,13,0.874,0.9,14,No
Q0204,500,1,14,0.9271,0.9,14,Yes
Q0205,500,1,1,0.0179,0.9,14,No
Q0205,500,1,2,0.0492,0.9,14,No
Q0205,500,1,3,0.0949,0.9,14,No
Q0205,500,1,4,0.1535,0.9,14,No
Q0205,500,1,5,0.2232,0.9,14,No
Q0205,500,1,6,0.3018,0.9,14,No
Q0205,500,1,7,0.3866,0.9,14,No
Q0205,500,1,8,0.4751,0.9,14,No
Q0205,500,1,9,0.5644,0.9,14,No
Q0205,500,1,10,0.6516,0.9,14,No
Q0205,500,1,11,0.734,0.9,14,No
Q0205,500,1,12,0.8089,0.9,14,No
Q0205,500,1,13,0.874,0.9,14,No
Q0205,500,1,14,0.9271,0.9,14,Yes
Q0206,500,1,1,0.0179,0.9,14,No
Q0206,500,1,2,0.0492,0.9,14,No
Q0206,500,1,3,0.0949,0.9,14,No
Q0206,500,1,4,0.1535,0.9,14,No
Q0206,500,1,5,0.2232,0.9,14,No
Q0206,500,1,6,0.3018,0.9,14,No
